TS time deltat Energy E1 E2 Dissipation Trd volume area area_n E3 Lat_area Epress E_tension1 E_tension2 E_tension3 pressure Zmax stress strain totBonds
7545 58.4899 9.03426e-05 0.648099 0.145238 0.15021 7.50553e-06 1.00404 0.0402151 1.00404 0.81594 0.352651 0.562499 0.136415 4.0797 4.0797 2.81252 3.60416 1 0 0 0.81594
7550 58.4903 9.03426e-05 0.648426 0.145172 0.150105 7.52923e-06 1.00392 0.040077 1.00392 0.81594 0.353149 0.562525 0.136437 4.0797 4.0797 2.81265 3.61651 1 0 0 0.81594
7555 58.4908 9.03426e-05 0.648755 0.145108 0.15 7.55499e-06 1.0038 0.0399389 1.0038 0.81594 0.353647 0.562551 0.136453 4.0797 4.0797 2.81278 3.62879 1 0 0 0.81594
7560 58.4912 9.03426e-05 0.649085 0.145044 0.149897 7.58296e-06 1.00367 0.0398008 1.00367 0.81594 0.354144 0.562578 0.136462 4.0797 4.0797 2.81291 3.641 1 0 0 0.81594
7565 58.4917 9.03426e-05 0.649416 0.144982 0.149794 7.61328e-06 1.00355 0.0396627 1.00355 0.81594 0.35464 0.562604 0.136466 4.0797 4.0797 2.81305 3.65313 1 0 0 0.81594
7570 58.4921 9.03426e-05 0.649748 0.14492 0.149692 7.64614e-06 1.00343 0.0395246 1.00343 0.81594 0.355136 0.56263 0.136464 4.0797 4.0797 2.81318 3.66518 1 0 0 0.81594
7575 58.4926 9.03426e-05 0.650081 0.144859 0.149591 7.68175e-06 1.00331 0.0393865 1.00331 0.81594 0.355631 0.562656 0.136455 4.0797 4.0797 2.81331 3.67714 1 0 0 0.81594
7580 58.493 9.03426e-05 0.650416 0.1448 0.149491 7.72037e-06 1.00319 0.0392484 1.00319 0.81594 0.356125 0.562682 0.13644 4.0797 4.0797 2.81344 3.689 1 0 0 0.81594
7585 58.4935 9.03426e-05 0.650751 0.14474 0.149392 7.76225e-06 1.00307 0.0391103 1.00307 0.81594 0.356618 0.562708 0.136417 4.0797 4.0797 2.81357 3.70076 1 0 0 0.81594
7590 58.4939 9.03426e-05 0.651086 0.144682 0.149294 7.80771e-06 1.00295 0.0389722 1.00295 0.81594 0.35711 0.562734 0.136387 4.0797 4.0797 2.8137 3.7124 1 0 0 0.81594
7595 58.4944 9.03426e-05 0.651423 0.144624 0.149196 7.8571e-06 1.00283 0.0388341 1.00283 0.81594 0.357602 0.56276 0.13635 4.0797 4.0797 2.81383 3.72393 1 0 0 0.81594
7600 58.4948 9.03426e-05 0.651759 0.144567 0.149099 7.91081e-06 1.00271 0.038696 1.00271 0.81594 0.358093 0.562786 0.136305 4.0797 4.0797 2.81395 3.73533 1 0 0 0.81594
7605 58.4953 9.03426e-05 0.652096 0.14451 0.149003 7.96927e-06 1.00259 0.0385579 1.00259 0.81594 0.358582 0.562812 0.136252 4.0797 4.0797 2.81408 3.74658 1 0 0 0.81594
7610 58.4957 9.03426e-05 0.652433 0.144454 0.148908 8.03297e-06 1.00247 0.0384198 1.00247 0.81594 0.359071 0.562837 0.136191 4.0797 4.0797 2.81421 3.75768 1 0 0 0.81594
7615 58.4962 9.03426e-05 0.65277 0.144398 0.148814 8.10244e-06 1.00235 0.0382817 1.00235 0.81594 0.359558 0.562863 0.13612 4.0797 4.0797 2.81434 3.76862 1 0 0 0.81594
7620 58.4966 9.03426e-05 0.653106 0.144342 0.14872 8.17826e-06 1.00223 0.0381436 1.00223 0.81594 0.360044 0.562888 0.136041 4.0797 4.0797 2.81447 3.77938 1 0 0 0.81594
7625 58.4971 9.03426e-05 0.653441 0.144286 0.148626 8.26108e-06 1.00212 0.0380055 1.00212 0.81594 0.360529 0.562914 0.135951 4.0797 4.0797 2.81459 3.78994 1 0 0 0.81594
7630 58.4975 9.03426e-05 0.653776 0.14423 0.148534 8.3516e-06 1.002 0.0378674 1.002 0.81594 0.361013 0.562939 0.135851 4.0797 4.0797 2.81472 3.80029 1 0 0 0.81594
7635 58.4979 9.03426e-05 0.654109 0.144173 0.148442 8.45057e-06 1.00188 0.0377293 1.00188 0.81594 0.361495 0.562964 0.13574 4.0797 4.0797 2.81485 3.81041 1 0 0 0.81594
7640 58.4984 9.03426e-05 0.654441 0.144117 0.14835 8.55878e-06 1.00177 0.0375912 1.00177 0.81594 0.361975 0.562989 0.135618 4.0797 4.0797 2.81497 3.82027 1 0 0 0.81594
7645 58.4988 9.03426e-05 0.654771 0.144059 0.148259 8.6771e-06 1.00165 0.0374531 1.00165 0.81594 0.362453 0.563015 0.135483 4.0797 4.0797 2.8151 3.82987 1 0 0 0.81594
7650 58.4993 9.03426e-05 0.655099 0.144001 0.148168 8.80639e-06 1.00154 0.037315 1.00154 0.81594 0.36293 0.563039 0.135335 4.0797 4.0797 2.81522 3.83916 1 0 0 0.81594
7655 58.4997 9.03426e-05 0.655423 0.143942 0.148077 8.94757e-06 1.00142 0.0371769 1.00142 0.81594 0.363404 0.563064 0.135173 4.0797 4.0797 2.81535 3.84813 1 0 0 0.81594
7660 58.5002 9.03426e-05 0.655745 0.143881 0.147987 9.10152e-06 1.00131 0.0370388 1.00131 0.81594 0.363877 0.563089 0.134996 4.0797 4.0797 2.81547 3.85674 1 0 0 0.81594
7665 58.5006 9.03426e-05 0.656063 0.143819 0.147897 9.2691e-06 1.00119 0.0369007 1.00119 0.81594 0.364346 0.563113 0.134803 4.0797 4.0797 2.81559 3.86496 1 0 0 0.81594
7670 58.5011 9.03426e-05 0.656376 0.143756 0.147807 9.45113e-06 1.00108 0.0367626 1.00108 0.81594 0.364814 0.563138 0.134594 4.0797 4.0797 2.81571 3.87276 1 0 0 0.81594
7675 58.5015 9.03426e-05 0.656685 0.14369 0.147717 9.64829e-06 1.00097 0.0366244 1.00097 0.81594 0.365278 0.563162 0.134366 4.0797 4.0797 2.81583 3.88011 1 0 0 0.81594
7680 58.502 9.03426e-05 0.656989 0.143622 0.147627 9.86109e-06 1.00086 0.0364863 1.00086 0.81594 0.365739 0.563186 0.134119 4.0797 4.0797 2.81596 3.88696 1 0 0 0.81594
7685 58.5024 9.03426e-05 0.657286 0.143552 0.147537 1.00898e-05 1.00075 0.0363482 1.00075 0.81594 0.366198 0.56321 0.133853 4.0797 4.0797 2.81607 3.89327 1 0 0 0.81594
7690 58.5029 9.03426e-05 0.657578 0.143479 0.147447 1.03345e-05 1.00064 0.0362101 1.00064 0.81594 0.366652 0.563234 0.133564 4.0797 4.0797 2.81619 3.899 1 0 0 0.81594
7695 58.5033 9.03426e-05 0.657862 0.143402 0.147356 1.05948e-05 1.00053 0.036072 1.00053 0.81594 0.367104 0.563257 0.133253 4.0797 4.0797 2.81631 3.90412 1 0 0 0.81594
7700 58.5038 9.03426e-05 0.658139 0.143323 0.147265 1.08698e-05 1.00042 0.0359339 1.00042 0.81594 0.367551 0.563281 0.132918 4.0797 4.0797 2.81643 3.90857 1 0 0 0.81594
7705 58.5042 9.03426e-05 0.658408 0.143239 0.147174 1.11583e-05 1.00031 0.0357958 1.00031 0.81594 0.367995 0.563304 0.132557 4.0797 4.0797 2.81654 3.91231 1 0 0 0.81594
7710 58.5047 9.03426e-05 0.658669 0.143152 0.147082 1.14585e-05 1.00021 0.0356577 1.00021 0.81594 0.368434 0.563327 0.13217 4.0797 4.0797 2.81666 3.91531 1 0 0 0.81594
7715 58.5051 9.03426e-05 0.658921 0.143061 0.14699 1.17678e-05 1.0001 0.0355196 1.0001 0.81594 0.368869 0.563349 0.131756 4.0797 4.0797 2.81677 3.91752 1 0 0 0.81594
7720 58.5056 9.03426e-05 0.659164 0.142966 0.146897 1.20834e-05 1 0.0353815 1 0.81594 0.3693 0.563372 0.131313 4.0797 4.0797 2.81688 3.91891 1 0 0 0.81594
7725 58.506 9.03426e-05 0.659398 0.142867 0.146804 1.24016e-05 0.999897 0.0352434 0.999897 0.81594 0.369727 0.563394 0.130842 4.0797 4.0797 2.81699 3.91944 1 0 0 0.81594
7730 58.5064 9.03426e-05 0.659623 0.142764 0.146709 1.27186e-05 0.999795 0.0351053 0.999795 0.81594 0.37015 0.563416 0.130341 4.0797 4.0797 2.8171 3.9191 1 0 0 0.81594
7735 58.5069 9.03426e-05 0.65984 0.142657 0.146615 1.30299e-05 0.999694 0.0349672 0.999694 0.81594 0.370568 0.563438 0.12981 4.0797 4.0797 2.81721 3.91787 1 0 0 0.81594
7740 58.5073 9.03426e-05 0.660048 0.142545 0.146519 1.33312e-05 0.999594 0.0348291 0.999594 0.81594 0.370983 0.56346 0.12925 4.0797 4.0797 2.81732 3.91573 1 0 0 0.81594
7745 58.5078 9.03426e-05 0.660248 0.142431 0.146423 1.3618e-05 0.999494 0.034691 0.999494 0.81594 0.371394 0.563481 0.12866 4.0797 4.0797 2.81743 3.9127 1 0 0 0.81594
7750 58.5082 9.03426e-05 0.660441 0.142312 0.146327 1.38861e-05 0.999396 0.0345529 0.999396 0.81594 0.371802 0.563502 0.128042 4.0797 4.0797 2.81753 3.90878 1 0 0 0.81594
7755 58.5087 9.03426e-05 0.660628 0.142191 0.14623 1.41318e-05 0.999298 0.0344148 0.999298 0.81594 0.372207 0.563523 0.127397 4.0797 4.0797 2.81764 3.90399 1 0 0 0.81594
7760 58.5091 9.03426e-05 0.660808 0.142067 0.146133 1.43519e-05 0.999201 0.0342767 0.999201 0.81594 0.372609 0.563544 0.126726 4.0797 4.0797 2.81774 3.89837 1 0 0 0.81594
7765 58.5096 9.03426e-05 0.660984 0.14194 0.146035 1.45439e-05 0.999104 0.0341386 0.999104 0.81594 0.373009 0.563565 0.12603 4.0797 4.0797 2.81785 3.89197 1 0 0 0.81594
7770 58.51 9.03426e-05 0.661157 0.141812 0.145937 1.47065e-05 0.999007 0.0340005 0.999007 0.81594 0.373407 0.563586 0.125312 4.0797 4.0797 2.81795 3.88483 1 0 0 0.81594
7775 58.5105 9.03426e-05 0.661326 0.141683 0.14584 1.48389e-05 0.998911 0.0338624 0.998911 0.81594 0.373804 0.563606 0.124574 4.0797 4.0797 2.81805 3.87701 1 0 0 0.81594
7780 58.5109 9.03426e-05 0.661494 0.141552 0.145742 1.49413e-05 0.998816 0.0337243 0.998816 0.81594 0.3742 0.563627 0.123818 4.0797 4.0797 2.81816 3.86859 1 0 0 0.81594
7785 58.5114 9.03426e-05 0.66166 0.141421 0.145644 1.50147e-05 0.99872 0.0335862 0.99872 0.81594 0.374595 0.563647 0.123047 4.0797 4.0797 2.81826 3.85963 1 0 0 0.81594
7790 58.5118 9.03426e-05 0.661827 0.14129 0.145546 1.5061e-05 0.998625 0.0334481 0.998625 0.81594 0.37499 0.563668 0.122264 4.0797 4.0797 2.81836 3.85021 1 0 0 0.81594
7795 58.5123 9.03426e-05 0.661993 0.141159 0.145449 1.50822e-05 0.998529 0.03331 0.998529 0.81594 0.375385 0.563688 0.12147 4.0797 4.0797 2.81846 3.8404 1 0 0 0.81594
7800 58.5127 9.03426e-05 0.662161 0.141029 0.145352 1.50811e-05 0.998434 0.0331719 0.998434 0.81594 0.37578 0.563709 0.120669 4.0797 4.0797 2.81856 3.83029 1 0 0 0.81594
7805 58.5132 9.03426e-05 0.662331 0.1409 0.145255 1.50605e-05 0.998338 0.0330338 0.998338 0.81594 0.376176 0.563729 0.119863 4.0797 4.0797 2.81867 3.81994 1 0 0 0.81594
7810 58.5136 9.03426e-05 0.662503 0.140772 0.145158 1.50234e-05 0.998243 0.0328957 0.998243 0.81594 0.376573 0.56375 0.119055 4.0797 4.0797 2.81877 3.80942 1 0 0 0.81594
7815 58.514 9.03426e-05 0.662677 0.140645 0.145061 1.49728e-05 0.998147 0.0327576 0.998147 0.81594 0.376971 0.56377 0.118245 4.0797 4.0797 2.81887 3.7988 1 0 0 0.81594
7820 58.5145 9.03426e-05 0.662854 0.14052 0.144965 1.49115e-05 0.998051 0.0326195 0.998051 0.81594 0.377369 0.563791 0.117437 4.0797 4.0797 2.81898 3.78815 1 0 0 0.81594
7825 58.5149 9.03426e-05 0.663033 0.140396 0.144868 1.48423e-05 0.997955 0.0324814 0.997955 0.81594 0.377769 0.563812 0.116632 4.0797 4.0797 2.81908 3.77751 1 0 0 0.81594
7830 58.5154 9.03426e-05 0.663215 0.140273 0.144772 1.47676e-05 0.997859 0.0323433 0.997859 0.81594 0.378169 0.563832 0.115832 4.0797 4.0797 2.81918 3.76694 1 0 0 0.81594
7835 58.5158 9.03426e-05 0.6634 0.140153 0.144676 1.46896e-05 0.997763 0.0322052 0.997763 0.81594 0.378571 0.563853 0.115037 4.0797 4.0797 2.81929 3.75647 1 0 0 0.81594
7840 58.5163 9.03426e-05 0.663588 0.140034 0.14458 1.46103e-05 0.997666 0.0320671 0.997666 0.81594 0.378974 0.563874 0.114249 4.0797 4.0797 2.81939 3.74614 1 0 0 0.81594
7845 58.5167 9.03426e-05 0.663778 0.139916 0.144484 1.45313e-05 0.997569 0.031929 0.997569 0.81594 0.379377 0.563894 0.113468 4.0797 4.0797 2.81949 3.73599 1 0 0 0.81594
7850 58.5172 9.03426e-05 0.66397 0.1398 0.144388 1.44542e-05 0.997473 0.0317909 0.997473 0.81594 0.379782 0.563915 0.112696 4.0797 4.0797 2.8196 3.72603 1 0 0 0.81594
7855 58.5176 9.03426e-05 0.664165 0.139685 0.144292 1.438e-05 0.997376 0.0316528 0.997376 0.81594 0.380188 0.563936 0.111933 4.0797 4.0797 2.8197 3.71628 1 0 0 0.81594
7860 58.5181 9.03426e-05 0.664362 0.139572 0.144196 1.43098e-05 0.997278 0.0315147 0.997278 0.81594 0.380594 0.563957 0.111179 4.0797 4.0797 2.81981 3.70676 1 0 0 0.81594
7865 58.5185 9.03426e-05 0.664561 0.13946 0.1441 1.42443e-05 0.997181 0.0313766 0.997181 0.81594 0.381001 0.563978 0.110434 4.0797 4.0797 2.81991 3.69748 1 0 0 0.81594
7870 58.519 9.03426e-05 0.664762 0.139349 0.144003 1.41841e-05 0.997084 0.0312385 0.997084 0.81594 0.381409 0.563999 0.109698 4.0797 4.0797 2.82002 3.68843 1 0 0 0.81594
7875 58.5194 9.03426e-05 0.664964 0.13924 0.143907 1.41296e-05 0.996987 0.0311004 0.996987 0.81594 0.381817 0.56402 0.108971 4.0797 4.0797 2.82012 3.67963 1 0 0 0.81594
7880 58.5199 9.03426e-05 0.665167 0.139131 0.14381 1.40811e-05 0.996889 0.0309623 0.996889 0.81594 0.382226 0.564041 0.108254 4.0797 4.0797 2.82023 3.67106 1 0 0 0.81594
7885 58.5203 9.03426e-05 0.665372 0.139023 0.143713 1.40389e-05 0.996792 0.0308242 0.996792 0.81594 0.382636 0.564062 0.107546 4.0797 4.0797 2.82033 3.66273 1 0 0 0.81594
7890 58.5208 9.03426e-05 0.665578 0.138917 0.143616 1.39937e-05 0.996695 0.0306861 0.996695 0.81594 0.383046 0.564083 0.106853 4.0797 4.0797 2.82044 3.65487 1 0 0 0.81594
7895 58.5212 9.03426e-05 0.665881 0.138832 0.143549 1.36569e-05 0.996587 0.030548 0.996587 0.81594 0.3835 0.564106 0.106531 4.0797 4.0797 2.82055 3.6597 1 0 0 0.81594
7900 58.5217 9.03426e-05 0.666213 0.138754 0.143494 1.33763e-05 0.996477 0.0304099 0.996477 0.81594 0.383965 0.56413 0.106243 4.0797 4.0797 2.82067 3.66575 1 0 0 0.81594
7905 58.5221 9.03426e-05 0.666542 0.138678 0.143439 1.3134e-05 0.996369 0.0302718 0.996369 0.81594 0.384426 0.564153 0.105946 4.0797 4.0797 2.82079 3.67151 1 0 0 0.81594
7910 58.5225 9.03426e-05 0.666869 0.138604 0.143382 1.29193e-05 0.996261 0.0301337 0.996261 0.81594 0.384883 0.564177 0.105643 4.0797 4.0797 2.82091 3.67715 1 0 0 0.81594
7915 58.523 9.03426e-05 0.667197 0.138531 0.143326 1.27246e-05 0.996154 0.0299956 0.996154 0.81594 0.385339 0.5642 0.10534 4.0797 4.0797 2.82102 3.68285 1 0 0 0.81594
7920 58.5234 9.03426e-05 0.667527 0.138461 0.14327 1.2543e-05 0.996047 0.0298575 0.996047 0.81594 0.385795 0.564223 0.105044 4.0797 4.0797 2.82114 3.68884 1 0 0 0.81594
7925 58.5239 9.03426e-05 0.667861 0.138394 0.143216 1.23671e-05 0.99594 0.0297194 0.99594 0.81594 0.386251 0.564246 0.104758 4.0797 4.0797 2.82125 3.69523 1 0 0 0.81594
7930 58.5243 9.03426e-05 0.668199 0.138329 0.143163 1.22017e-05 0.995833 0.0295813 0.995833 0.81594 0.386707 0.564269 0.10448 4.0797 4.0797 2.82137 3.70199 1 0 0 0.81594
7935 58.5248 9.03426e-05 0.668541 0.138266 0.14311 1.20428e-05 0.995726 0.0294432 0.995726 0.81594 0.387164 0.564293 0.104212 4.0797 4.0797 2.82149 3.70916 1 0 0 0.81594
7940 58.5252 9.03426e-05 0.668886 0.138206 0.143059 1.18939e-05 0.995619 0.0293051 0.995619 0.81594 0.387621 0.564316 0.103954 4.0797 4.0797 2.8216 3.71674 1 0 0 0.81594
7945 58.5257 9.03426e-05 0.669234 0.138147 0.14301 1.17542e-05 0.995512 0.029167 0.995512 0.81594 0.388077 0.564339 0.103702 4.0797 4.0797 2.82172 3.72464 1 0 0 0.81594
7950 58.5261 9.03426e-05 0.669584 0.138091 0.14296 1.16286e-05 0.995406 0.0290289 0.995406 0.81594 0.388533 0.564362 0.103452 4.0797 4.0797 2.82183 3.73269 1 0 0 0.81594
7955 58.5266 9.03426e-05 0.669935 0.138035 0.142912 1.15152e-05 0.9953 0.0288908 0.9953 0.81594 0.388988 0.564385 0.103205 4.0797 4.0797 2.82195 3.74091 1 0 0 0.81594
7960 58.527 9.03426e-05 0.67029 0.137982 0.142864 1.14034e-05 0.995194 0.0287527 0.995194 0.81594 0.389444 0.564408 0.102966 4.0797 4.0797 2.82207 3.74953 1 0 0 0.81594
7965 58.5275 9.03426e-05 0.67065 0.137931 0.142819 1.12983e-05 0.995088 0.0286146 0.995088 0.81594 0.3899 0.564432 0.102737 4.0797 4.0797 2.82218 3.75858 1 0 0 0.81594
7970 58.5279 9.03426e-05 0.671013 0.137882 0.142775 1.11972e-05 0.994981 0.0284765 0.994981 0.81594 0.390356 0.564455 0.102515 4.0797 4.0797 2.8223 3.76799 1 0 0 0.81594
7975 58.5284 9.03426e-05 0.671379 0.137834 0.142732 1.11035e-05 0.994875 0.0283384 0.994875 0.81594 0.390813 0.564478 0.102299 4.0797 4.0797 2.82241 3.7777 1 0 0 0.81594
7980 58.5288 9.03426e-05 0.671747 0.137788 0.14269 1.10186e-05 0.994769 0.0282003 0.994769 0.81594 0.391269 0.564501 0.102085 4.0797 4.0797 2.82253 3.78762 1 0 0 0.81594
7985 58.5293 9.03426e-05 0.672117 0.137744 0.142649 1.09402e-05 0.994664 0.0280622 0.994664 0.81594 0.391725 0.564524 0.101874 4.0797 4.0797 2.82265 3.7977 1 0 0 0.81594
7990 58.5297 9.03426e-05 0.672491 0.137701 0.14261 1.0865e-05 0.994558 0.0279241 0.994558 0.81594 0.39218 0.564548 0.101666 4.0797 4.0797 2.82276 3.80805 1 0 0 0.81594
7995 58.5301 9.03426e-05 0.672867 0.137659 0.142572 1.07973e-05 0.994453 0.027786 0.994453 0.81594 0.392636 0.564571 0.101462 4.0797 4.0797 2.82288 3.81862 1 0 0 0.81594
8000 58.5306 9.03426e-05 0.673245 0.137619 0.142535 1.07377e-05 0.994347 0.0276479 0.994347 0.81594 0.393091 0.564594 0.101261 4.0797 4.0797 2.82299 3.82939 1 0 0 0.81594
8005 58.531 9.03426e-05 0.673626 0.137581 0.142499 1.06856e-05 0.994242 0.0275098 0.994242 0.81594 0.393546 0.564617 0.10106 4.0797 4.0797 2.82311 3.84032 1 0 0 0.81594
8010 58.5315 9.03426e-05 0.674009 0.137544 0.142464 1.06385e-05 0.994137 0.0273717 0.994137 0.81594 0.394001 0.56464 0.100861 4.0797 4.0797 2.82323 3.85144 1 0 0 0.81594
8015 58.5319 9.03426e-05 0.674394 0.137508 0.142431 1.0597e-05 0.994032 0.0272336 0.994032 0.81594 0.394456 0.564664 0.100665 4.0797 4.0797 2.82334 3.86274 1 0 0 0.81594
8020 58.5324 9.03426e-05 0.674782 0.137474 0.142398 1.05612e-05 0.993927 0.0270955 0.993927 0.81594 0.39491 0.564687 0.100467 4.0797 4.0797 2.82346 3.87414 1 0 0 0.81594
8025 58.5328 9.03426e-05 0.675172 0.137441 0.142367 1.05284e-05 0.993823 0.0269574 0.993823 0.81594 0.395364 0.56471 0.100271 4.0797 4.0797 2.82357 3.8857 1 0 0 0.81594
8030 58.5333 9.03426e-05 0.675565 0.137409 0.142337 1.04996e-05 0.993718 0.0268193 0.993718 0.81594 0.395818 0.564733 0.100077 4.0797 4.0797 2.82369 3.89746 1 0 0 0.81594
8035 58.5337 9.03426e-05 0.67596 0.137379 0.142308 1.04761e-05 0.993614 0.0266812 0.993614 0.81594 0.396272 0.564756 0.099883 4.0797 4.0797 2.8238 3.90936 1 0 0 0.81594
8040 58.5342 9.03426e-05 0.676356 0.13735 0.142281 1.04598e-05 0.993509 0.0265431 0.993509 0.81594 0.396726 0.564779 0.0996871 4.0797 4.0797 2.82392 3.92131 1 0 0 0.81594
8045 58.5346 9.03426e-05 0.676754 0.137322 0.142254 1.04495e-05 0.993405 0.026405 0.993405 0.81594 0.397178 0.564802 0.0994894 4.0797 4.0797 2.82403 3.93331 1 0 0 0.81594
8050 58.5351 9.03426e-05 0.677154 0.137295 0.142228 1.04452e-05 0.993301 0.0262669 0.993301 0.81594 0.397631 0.564825 0.0992899 4.0797 4.0797 2.82415 3.94537 1 0 0 0.81594
8055 58.5355 9.03426e-05 0.677554 0.137268 0.142203 1.04478e-05 0.993198 0.0261288 0.993198 0.81594 0.398082 0.564848 0.0990876 4.0797 4.0797 2.82426 3.95745 1 0 0 0.81594
8060 58.536 9.03426e-05 0.677956 0.137243 0.142179 1.04568e-05 0.993094 0.0259907 0.993094 0.81594 0.398533 0.564871 0.0988809 4.0797 4.0797 2.82438 3.96948 1 0 0 0.81594
8065 58.5364 9.03426e-05 0.678359 0.137219 0.142156 1.04714e-05 0.992991 0.0258526 0.992991 0.81594 0.398984 0.564894 0.0986694 4.0797 4.0797 2.82449 3.98146 1 0 0 0.81594
8070 58.5369 9.03426e-05 0.678763 0.137196 0.142134 1.04886e-05 0.992888 0.0257145 0.992888 0.81594 0.399434 0.564917 0.0984553 4.0797 4.0797 2.82461 3.99346 1 0 0 0.81594
8075 58.5373 9.03426e-05 0.67917 0.137174 0.142112 1.05084e-05 0.992785 0.0255764 0.992785 0.81594 0.399883 0.56494 0.0982396 4.0797 4.0797 2.82472 4.00552 1 0 0 0.81594
8080 58.5378 9.03426e-05 0.679577 0.137153 0.142092 1.05339e-05 0.992683 0.0254382 0.992683 0.81594 0.400332 0.564963 0.0980208 4.0797 4.0797 2.82484 4.0176 1 0 0 0.81594
8085 58.5382 9.03426e-05 0.679986 0.137133 0.142072 1.0565e-05 0.99258 0.0253001 0.99258 0.81594 0.400781 0.564986 0.0977986 4.0797 4.0797 2.82495 4.02967 1 0 0 0.81594
8090 58.5386 9.03426e-05 0.680396 0.137113 0.142054 1.05994e-05 0.992478 0.025162 0.992478 0.81594 0.401229 0.565009 0.0975741 4.0797 4.0797 2.82507 4.04178 1 0 0 0.81594
8095 58.5391 9.03426e-05 0.680808 0.137095 0.142036 1.06379e-05 0.992376 0.0250239 0.992376 0.81594 0.401677 0.565032 0.0973467 4.0797 4.0797 2.82518 4.0539 1 0 0 0.81594
8100 58.5395 9.03426e-05 0.681286 0.13709 0.142041 1.05443e-05 0.992267 0.0248858 0.992267 0.81594 0.402156 0.565056 0.0973759 4.0797 4.0797 2.8253 4.07691 1 0 0 0.81594
8105 58.54 9.03426e-05 0.681795 0.137092 0.142058 1.04865e-05 0.992155 0.0247477 0.992155 0.81594 0.402646 0.565081 0.0974569 4.0797 4.0797 2.82543 4.10235 1 0 0 0.81594
8110 58.5404 9.03426e-05 0.682303 0.137096 0.142075 1.04577e-05 0.992045 0.0246096 0.992045 0.81594 0.403132 0.565105 0.0975232 4.0797 4.0797 2.82555 4.12746 1 0 0 0.81594
8115 58.5409 9.03426e-05 0.682812 0.137102 0.142093 1.04386e-05 0.991935 0.0244715 0.991935 0.81594 0.403616 0.56513 0.09758 4.0797 4.0797 2.82567 4.15245 1 0 0 0.81594
8120 58.5413 9.03426e-05 0.683322 0.13711 0.142113 1.04303e-05 0.991826 0.0243334 0.991826 0.81594 0.404099 0.565154 0.0976269 4.0797 4.0797 2.82579 4.17729 1 0 0 0.81594
8125 58.5418 9.03426e-05 0.683834 0.13712 0.142133 1.04342e-05 0.991717 0.0241953 0.991717 0.81594 0.404581 0.565178 0.097667 4.0797 4.0797 2.82592 4.20213 1 0 0 0.81594
8130 58.5422 9.03426e-05 0.684348 0.137132 0.142154 1.04499e-05 0.991608 0.0240572 0.991608 0.81594 0.405062 0.565203 0.0977033 4.0797 4.0797 2.82604 4.22708 1 0 0 0.81594
8135 58.5427 9.03426e-05 0.684867 0.137146 0.142178 1.04727e-05 0.991499 0.0239191 0.991499 0.81594 0.405543 0.565227 0.0977384 4.0797 4.0797 2.82616 4.25227 1 0 0 0.81594
8140 58.5431 9.03426e-05 0.685389 0.137162 0.142203 1.05004e-05 0.991391 0.023781 0.991391 0.81594 0.406024 0.565251 0.0977711 4.0797 4.0797 2.82628 4.27765 1 0 0 0.81594
8145 58.5436 9.03426e-05 0.685915 0.13718 0.14223 1.05339e-05 0.991282 0.0236429 0.991282 0.81594 0.406505 0.565275 0.0978026 4.0797 4.0797 2.8264 4.30328 1 0 0 0.81594
8150 58.544 9.03426e-05 0.686444 0.137199 0.142259 1.05735e-05 0.991174 0.0235048 0.991174 0.81594 0.406986 0.5653 0.0978328 4.0797 4.0797 2.82652 4.32914 1 0 0 0.81594
8155 58.5445 9.03426e-05 0.686976 0.137221 0.142289 1.06218e-05 0.991066 0.0233667 0.991066 0.81594 0.407466 0.565324 0.0978603 4.0797 4.0797 2.82664 4.35519 1 0 0 0.81594
8160 58.5449 9.03426e-05 0.687512 0.137244 0.142321 1.06767e-05 0.990957 0.0232286 0.990957 0.81594 0.407947 0.565348 0.0978905 4.0797 4.0797 2.82677 4.38167 1 0 0 0.81594
8165 58.5454 9.03426e-05 0.688052 0.137269 0.142355 1.07365e-05 0.990849 0.0230905 0.990849 0.81594 0.408428 0.565373 0.0979213 4.0797 4.0797 2.82689 4.4085 1 0 0 0.81594
8170 58.5458 9.03426e-05 0.688596 0.137295 0.142391 1.08053e-05 0.990741 0.0229524 0.990741 0.81594 0.408909 0.565397 0.0979506 4.0797 4.0797 2.82701 4.43558 1 0 0 0.81594
8175 58.5462 9.03426e-05 0.689141 0.137323 0.142429 1.0885e-05 0.990633 0.0228143 0.990633 0.81594 0.409389 0.565421 0.0979758 4.0797 4.0797 2.82713 4.4628 1 0 0 0.81594
8180 58.5467 9.03426e-05 0.689688 0.137352 0.142467 1.09743e-05 0.990526 0.0226762 0.990526 0.81594 0.409869 0.565445 0.0979957 4.0797 4.0797 2.82725 4.49011 1 0 0 0.81594
8185 58.5471 9.03426e-05 0.690237 0.137382 0.142507 1.10712e-05 0.990418 0.0225381 0.990418 0.81594 0.410348 0.56547 0.0980099 4.0797 4.0797 2.82737 4.51749 1 0 0 0.81594
8190 58.5476 9.03426e-05 0.690789 0.137414 0.142549 1.11725e-05 0.990311 0.0224 0.990311 0.81594 0.410826 0.565494 0.0980211 4.0797 4.0797 2.82749 4.54507 1 0 0 0.81594
8195 58.548 9.03426e-05 0.691345 0.137447 0.142593 1.1277e-05 0.990204 0.0222619 0.990204 0.81594 0.411305 0.565518 0.0980309 4.0797 4.0797 2.82761 4.57293 1 0 0 0.81594
